Channel_0,Average_0,Time,Time_Average,Channel_1,Average_1,Channel_3,Average_3,Blink,Don't Use,Blink_Averaged
-2912.248876,#DIV/0!,55.503,#DIV/0!,-3475.401141,#DIV/0!,-2394.044598,#DIV/0!,0,#DIV/0!,
-2940.152269,#DIV/0!,55.514,#DIV/0!,-3491.718325,#DIV/0!,-2464.171462,#DIV/0!,0,#DIV/0!,
-2923.375078,#DIV/0!,55.514,#DIV/0!,-3478.340703,#DIV/0!,-2390.581451,#DIV/0!,0,#DIV/0!,
-2909.335494,#DIV/0!,55.529,#DIV/0!,-3467.356616,#DIV/0!,-2369.66793,#DIV/0!,0,#DIV/0!,
-2924.227775,#DIV/0!,55.529,#DIV/0!,-3481.714092,#DIV/0!,-2457.787453,#DIV/0!,0,#DIV/0!,
-2931.15407,#DIV/0!,55.544,#DIV/0!,-3494.392353,#DIV/0!,-2425.201705,#DIV/0!,0,#DIV/0!,
-2912.10302,#DIV/0!,55.544,#DIV/0!,-3473.288098,#DIV/0!,-2369.510854,#DIV/0!,0,#DIV/0!,
-2911.055848,#DIV/0!,55.545,#DIV/0!,-3475.240325,#DIV/0!,-2426.349854,#DIV/0!,0,#DIV/0!,
-2928.562319,#DIV/0!,55.545,#DIV/0!,-3489.508044,#DIV/0!,-2447.132478,#DIV/0!,0,#DIV/0!,
-2912.862219,#DIV/0!,55.559,#DIV/0!,-3476.20148,#DIV/0!,-2360.161104,#DIV/0!,0,#DIV/0!,
-2917.926044,#DIV/0!,55.559,#DIV/0!,-3472.951507,#DIV/0!,-2394.72526,#DIV/0!,0,#DIV/0!,
-2934.826652,#DIV/0!,55.574,#DIV/0!,-3488.883481,#DIV/0!,-2466.643536,#DIV/0!,0,#DIV/0!,
-2925.570399,#DIV/0!,55.574,#DIV/0!,-3484.735931,#DIV/0!,-2394.957134,#DIV/0!,0,#DIV/0!,
-2915.09494,#DIV/0!,55.575,#DIV/0!,-3482.574269,#DIV/0!,-2379.885337,#DIV/0!,0,#DIV/0!,
-2930.297633,#DIV/0!,55.575,#DIV/0!,-3490.75717,#DIV/0!,-2456.639304,#DIV/0!,0,#DIV/0!,
-2924.43347,#DIV/0!,55.589,#DIV/0!,-3483.408267,#DIV/0!,-2417.501251,#DIV/0!,0,#DIV/0!,
-2912.649045,#DIV/0!,55.589,#DIV/0!,-3477.667521,#DIV/0!,-2362.461143,#DIV/0!,0,#DIV/0!,
-2920.31958,#DIV/0!,55.604,#DIV/0!,-3488.386074,#DIV/0!,-2430.684398,#DIV/0!,0,#DIV/0!,
-2930.510807,#DIV/0!,55.604,#DIV/0!,-3495.364727,#DIV/0!,-2452.087845,#DIV/0!,0,#DIV/0!,
-2910.375186,#DIV/0!,55.605,#DIV/0!,-3480.607082,#DIV/0!,-2366.619912,#DIV/0!,0,#DIV/0!,
-2918.004582,#DIV/0!,55.605,#DIV/0!,-3480.68188,#DIV/0!,-2399.845183,#DIV/0!,0,#DIV/0!,
-2941.98856,#DIV/0!,55.619,#DIV/0!,-3498.827874,#DIV/0!,-2466.213447,#DIV/0!,0,#DIV/0!,
-2928.745575,#DIV/0!,55.619,#DIV/0!,-3492.608421,#DIV/0!,-2391.011539,#DIV/0!,0,#DIV/0!,
-2915.424051,#DIV/0!,55.634,#DIV/0!,-3478.228506,#DIV/0!,-2377.031793,#DIV/0!,0,#DIV/0!,
-2938.951761,#DIV/0!,55.634,#DIV/0!,-3503.053961,#DIV/0!,-2450.487168,#DIV/0!,0,#DIV/0!,
-2940.260726,#DIV/0!,55.635,#DIV/0!,-3501.011976,#DIV/0!,-2424.423805,#DIV/0!,0,#DIV/0!,
-2921.273254,#DIV/0!,55.635,#DIV/0!,-3484.885527,#DIV/0!,-2369.806306,#DIV/0!,0,#DIV/0!,
-2925.742435,#DIV/0!,55.649,#DIV/0!,-3491.931499,#DIV/0!,-2434.241043,#DIV/0!,0,#DIV/0!,
-2939.464128,#DIV/0!,55.649,#DIV/0!,-3509.565127,#DIV/0!,-2454.092432,#DIV/0!,0,#DIV/0!,
-2922.107252,#DIV/0!,55.664,#DIV/0!,-3494.51951,#DIV/0!,-2365.011755,#DIV/0!,0,#DIV/0!,
-2917.866206,#DIV/0!,55.664,#DIV/0!,-3489.025597,#DIV/0!,-2410.178526,#DIV/0!,0,#DIV/0!,
-2935.585852,#DIV/0!,55.665,#DIV/0!,-3500.701564,#DIV/0!,-2468.117057,#DIV/0!,0,#DIV/0!,
-2930.608045,#DIV/0!,55.665,#DIV/0!,-3497.339394,#DIV/0!,-2389.160289,#DIV/0!,0,#DIV/0!,
-2920.042827,#DIV/0!,55.679,#DIV/0!,-3485.794323,#DIV/0!,-2382.910916,#DIV/0!,0,#DIV/0!,
-2935.63447,#DIV/0!,55.679,#DIV/0!,-3499.220564,#DIV/0!,-2463.11681,#DIV/0!,0,#DIV/0!,
-2940.571138,#DIV/0!,55.694,#DIV/0!,-3500.724004,#DIV/0!,-2431.72035,#DIV/0!,0,#DIV/0!,
-2923.143204,#DIV/0!,55.694,#DIV/0!,-3491.673446,#DIV/0!,-2370.453309,#DIV/0!,0,#DIV/0!,
-2941.60709,#DIV/0!,55.695,#DIV/0!,-3500.787582,#DIV/0!,-2447.341912,#DIV/0!,0,#DIV/0!,
-2945.279672,#DIV/0!,55.695,#DIV/0!,-3507.388505,#DIV/0!,-2458.905683,#DIV/0!,0,#DIV/0!,
-2941.726767,#DIV/0!,55.709,#DIV/0!,-3503.031522,#DIV/0!,-2387.61571,#DIV/0!,0,#DIV/0!,
-2937.822312,#DIV/0!,55.709,#DIV/0!,-3498.562342,#DIV/0!,-2416.884167,#DIV/0!,0,#DIV/0!,
-2947.867683,#DIV/0!,55.724,#DIV/0!,-3508.607713,#DIV/0!,-2474.250492,#DIV/0!,0,#DIV/0!,
-2944.23624,#DIV/0!,55.724,#DIV/0!,-3514.3148,#DIV/0!,-2412.385067,#DIV/0!,0,#DIV/0!,
-2930.40983,#DIV/0!,55.725,#DIV/0!,-3493.584535,#DIV/0!,-2392.365383,#DIV/0!,0,#DIV/0!,
-2939.800719,#DIV/0!,55.725,#DIV/0!,-3504.23951,#DIV/0!,-2476.745006,#DIV/0!,0,#DIV/0!,
-2945.769599,#DIV/0!,55.739,#DIV/0!,-3510.257009,#DIV/0!,-2438.489569,#DIV/0!,0,#DIV/0!,
-2925.15901,#DIV/0!,55.739,#DIV/0!,-3493.958525,#DIV/0!,-2377.349685,#DIV/0!,0,#DIV/0!,
-2938.390776,#DIV/0!,55.754,#DIV/0!,-3498.801695,#DIV/0!,-2446.507915,#DIV/0!,0,#DIV/0!,
-2943.791192,#DIV/0!,55.754,#DIV/0!,-3510.698317,#DIV/0!,-2460.86913,#DIV/0!,0,#DIV/0!,
-2927.675963,#DIV/0!,55.755,#DIV/0!,-3494.609267,#DIV/0!,-2385.061358,#DIV/0!,0,#DIV/0!,
-2935.368937,#DIV/0!,55.755,#DIV/0!,-3499.822688,#DIV/0!,-2420.366014,#DIV/0!,0,#DIV/0!,
-2946.420342,#DIV/0!,55.769,#DIV/0!,-3512.414931,#DIV/0!,-2479.613509,#DIV/0!,0,#DIV/0!,
-2939.647383,#DIV/0!,55.769,#DIV/0!,-3506.053361,#DIV/0!,-2411.741805,#DIV/0!,0,#DIV/0!,
-2925.338526,#DIV/0!,55.784,#DIV/0!,-3493.203065,#DIV/0!,-2391.639842,#DIV/0!,0,#DIV/0!,
-2939.288352,#DIV/0!,55.784,#DIV/0!,-3506.124419,#DIV/0!,-2476.079304,#DIV/0!,0,#DIV/0!,
-2939.983974,#DIV/0!,55.785,#DIV/0!,-3511.502395,#DIV/0!,-2440.718549,#DIV/0!,0,#DIV/0!,
-2930.002181,#DIV/0!,55.785,#DIV/0!,-3491.370514,#DIV/0!,-2382.196595,#DIV/0!,0,#DIV/0!,
-2926.209922,#DIV/0!,55.799,#DIV/0!,-3488.105581,#DIV/0!,-2442.92883,#DIV/0!,0,#DIV/0!,
-2935.380157,#DIV/0!,55.799,#DIV/0!,-3504.310568,#DIV/0!,-2464.840904,#DIV/0!,0,#DIV/0!,
-2923.28906,#DIV/0!,55.814,#DIV/0!,-3491.598648,#DIV/0!,-2381.213001,#DIV/0!,0,#DIV/0!,
-2920.016648,#DIV/0!,55.814,#DIV/0!,-3486.961172,#DIV/0!,-2422.138727,#DIV/0!,0,#DIV/0!,
-2936.135617,#DIV/0!,55.815,#DIV/0!,-3504.99497,#DIV/0!,-2485.350516,#DIV/0!,0,#DIV/0!,
-2931.15781,#DIV/0!,55.815,#DIV/0!,-3492.582242,#DIV/0!,-2408.663867,#DIV/0!,0,#DIV/0!,
-2916.123412,#DIV/0!,55.829,#DIV/0!,-3484.593815,#DIV/0!,-2399.071024,#DIV/0!,0,#DIV/0!,
-2931.688876,#DIV/0!,55.829,#DIV/0!,-3499.149506,#DIV/0!,-2470.346037,#DIV/0!,0,#DIV/0!,
-2935.297879,#DIV/0!,55.844,#DIV/0!,-3500.686605,#DIV/0!,-2438.639165,#DIV/0!,0,#DIV/0!,
-2921.695863,#DIV/0!,55.844,#DIV/0!,-3490.196185,#DIV/0!,-2377.704975,#DIV/0!,0,#DIV/0!,
-2928.349145,#DIV/0!,55.845,#DIV/0!,-3502.889406,#DIV/0!,-2448.91267,#DIV/0!,0,#DIV/0!,
-2946.027652,#DIV/0!,55.845,#DIV/0!,-3507.373546,#DIV/0!,-2468.146976,#DIV/0!,0,#DIV/0!,
-2928.005074,#DIV/0!,55.859,#DIV/0!,-3494.347474,#DIV/0!,-2381.661789,#DIV/0!,0,#DIV/0!,
-2930.148037,#DIV/0!,55.859,#DIV/0!,-3495.144073,#DIV/0!,-2420.347314,#DIV/0!,0,#DIV/0!,
-2947.093524,#DIV/0!,55.874,#DIV/0!,-3510.485143,#DIV/0!,-2480.638242,#DIV/0!,0,#DIV/0!,
-2928.192069,#DIV/0!,55.874,#DIV/0!,-3491.493931,#DIV/0!,-2406.633101,#DIV/0!,0,#DIV/0!,
-2916.172031,#DIV/0!,55.89,#DIV/0!,-3483.954292,#DIV/0!,-2392.86279,#DIV/0!,0,#DIV/0!,
-2942.38873,#DIV/0!,55.89,#DIV/0!,-3503.719664,#DIV/0!,-2477.69868,#DIV/0!,0,#DIV/0!,
-2944.052985,#DIV/0!,55.891,#DIV/0!,-3502.75103,#DIV/0!,-2441.309454,#DIV/0!,0,#DIV/0!,
-2925.102912,#DIV/0!,55.891,#DIV/0!,-3489.040556,#DIV/0!,-2372.790747,#DIV/0!,0,#DIV/0!,
-2935.395117,#DIV/0!,55.892,#DIV/0!,-3494.048282,#DIV/0!,-2451.826052,#DIV/0!,0,#DIV/0!,
-2937.530599,#DIV/0!,55.892,#DIV/0!,-3503.981457,#DIV/0!,-2464.070485,#DIV/0!,0,#DIV/0!,
-2914.33574,#DIV/0!,55.904,#DIV/0!,-3491.318155,#DIV/0!,-2378.64743,#DIV/0!,0,#DIV/0!,
-2910.438764,#DIV/0!,55.904,#DIV/0!,-3480.408867,#DIV/0!,-2416.132447,#DIV/0!,0,#DIV/0!,
-2937.799872,#DIV/0!,55.919,#DIV/0!,-3496.505397,#DIV/0!,-2474.620743,#DIV/0!,0,#DIV/0!,
-2919.283628,#DIV/0!,55.919,#DIV/0!,-3482.252638,#DIV/0!,-2405.582189,#DIV/0!,0,#DIV/0!,
-2909.911438,#DIV/0!,55.934,#DIV/0!,-3475.950906,#DIV/0!,-2382.858557,#DIV/0!,0,#DIV/0!,
-2926.262281,#DIV/0!,55.934,#DIV/0!,-3484.878048,#DIV/0!,-2465.843197,#DIV/0!,0,#DIV/0!,
-2931.980588,#DIV/0!,55.935,#DIV/0!,-3489.564142,#DIV/0!,-2428.328261,#DIV/0!,0,#DIV/0!,
-2905.932185,#DIV/0!,55.935,#DIV/0!,-3472.84679,#DIV/0!,-2369.899804,#DIV/0!,0,#DIV/0!,
-2919.612739,#DIV/0!,55.949,#DIV/0!,-3479.623488,#DIV/0!,-2437.240443,#DIV/0!,0,#DIV/0!,
-2929.976002,#DIV/0!,55.949,#DIV/0!,-3487.600695,#DIV/0!,-2457.443382,#DIV/0!,0,#DIV/0!,
-2907.850753,#DIV/0!,55.964,#DIV/0!,-3474.754138,#DIV/0!,-2375.143144,#DIV/0!,0,#DIV/0!,
-2907.304728,#DIV/0!,55.964,#DIV/0!,-3469.922188,#DIV/0!,-2411.124721,#DIV/0!,0,#DIV/0!,
-2915.240796,#DIV/0!,55.965,#DIV/0!,-3474.238032,#DIV/0!,-2473.102343,#DIV/0!,0,#DIV/0!,
-2904.002396,#DIV/0!,55.965,#DIV/0!,-3464.061765,#DIV/0!,-2400.884875,#DIV/0!,0,#DIV/0!,
-2881.783651,#DIV/0!,55.979,#DIV/0!,-3450.534546,#DIV/0!,-2387.185622,#DIV/0!,0,#DIV/0!,
-2885.011184,#DIV/0!,55.979,#DIV/0!,-3447.815639,#DIV/0!,-2455.625791,#DIV/0!,0,#DIV/0!,
-2902.962704,#DIV/0!,55.994,#DIV/0!,-3463.661595,#DIV/0!,-2438.796241,#DIV/0!,0,#DIV/0!,
-2876.312177,#DIV/0!,55.994,#DIV/0!,-3443.903704,#DIV/0!,-2368.415064,#DIV/0!,0,#DIV/0!,
-2883.30579,#DIV/0!,55.995,#DIV/0!,-3452.991661,#DIV/0!,-2443.201843,#DIV/0!,0,#DIV/0!,
-2894.951839,#DIV/0!,55.995,#DIV/0!,-3461.743027,#DIV/0!,-2453.617464,#DIV/0!,0,#DIV/0!,
-2879.274178,#DIV/0!,56.009,#DIV/0!,-3450.826259,#DIV/0!,-2376.796179,#DIV/0!,0,#DIV/0!,
-2883.182373,#DIV/0!,56.009,#DIV/0!,-3452.886943,#DIV/0!,-2411.334156,#DIV/0!,0,#DIV/0!,
-2903.691985,#DIV/0!,56.024,#DIV/0!,-3467.715647,#DIV/0!,-2467.23818,#DIV/0!,0,#DIV/0!,
-2886.940973,#DIV/0!,56.024,#DIV/0!,-3451.701395,#DIV/0!,-2394.71404,#DIV/0!,0,#DIV/0!,
-2875.878349,#DIV/0!,56.025,#DIV/0!,-3450.055839,#DIV/0!,-2382.282613,#DIV/0!,0,#DIV/0!,
-2897.925059,#DIV/0!,56.025,#DIV/0!,-3456.477247,#DIV/0!,-2467.746806,#DIV/0!,0,#DIV/0!,
-2877.939034,#DIV/0!,56.039,#DIV/0!,-3453.661103,#DIV/0!,-2424.25925,#DIV/0!,0,#DIV/0!,
-2852.567552,#DIV/0!,56.039,#DIV/0!,-3424.082234,#DIV/0!,-2359.95915,#DIV/0!,0,#DIV/0!,
-2865.765659,#DIV/0!,56.054,#DIV/0!,-3434.759648,#DIV/0!,-2441.46279,#DIV/0!,0,#DIV/0!,
-2838.45691,#DIV/0!,56.054,#DIV/0!,-3404.694593,#DIV/0!,-2450.535787,#DIV/0!,0,#DIV/0!,
-2801.682474,#DIV/0!,56.055,#DIV/0!,-3373.619764,#DIV/0!,-2362.56586,#DIV/0!,1,#DIV/0!,
-2770.532847,#DIV/0!,56.055,#DIV/0!,-3334.021703,#DIV/0!,-2392.08863,#DIV/0!,1,#DIV/0!,
-2743.070761,#DIV/0!,56.069,#DIV/0!,-3310.673508,#DIV/0!,-2452.914363,#DIV/0!,1,#DIV/0!,
-2712.515779,#DIV/0!,56.069,#DIV/0!,-3281.894978,#DIV/0!,-2368.220589,#DIV/0!,1,#DIV/0!,
-2690.076379,#DIV/0!,56.085,#DIV/0!,-3261.740657,#DIV/0!,-2349.532309,#DIV/0!,1,#DIV/0!,
-2693.838718,#DIV/0!,56.085,#DIV/0!,-3266.815701,#DIV/0!,-2429.367953,#DIV/0!,1,#DIV/0!,
-2700.338665,#DIV/0!,56.085,#DIV/0!,-3268.206944,#DIV/0!,-2386.920089,#DIV/0!,1,#DIV/0!,
-2689.406937,#DIV/0!,56.085,#DIV/0!,-3255.068675,#DIV/0!,-2330.552316,#DIV/0!,1,#DIV/0!,
-2702.706021,#DIV/0!,56.099,#DIV/0!,-3279.609899,#DIV/0!,-2399.680627,#DIV/0!,1,#DIV/0!,
-2733.354501,#DIV/0!,56.099,#DIV/0!,-3304.659749,#DIV/0!,-2420.90456,#DIV/0!,1,#DIV/0!,
-2737.251477,#DIV/0!,56.114,#DIV/0!,-3304.569991,#DIV/0!,-2346.13648,#DIV/0!,1,#DIV/0!,
-2737.980758,#DIV/0!,56.114,#DIV/0!,-3312.614516,#DIV/0!,-2376.811139,#DIV/0!,1,#DIV/0!,
-2753.665898,#DIV/0!,56.115,#DIV/0!,-3336.044989,#DIV/0!,-2428.75461,#DIV/0!,1,#DIV/0!,
-2774.871131,#DIV/0!,56.115,#DIV/0!,-3340.970437,#DIV/0!,-2366.410477,#DIV/0!,1,#DIV/0!,
-2775.357318,#DIV/0!,56.129,#DIV/0!,-3332.667859,#DIV/0!,-2359.551501,#DIV/0!,1,#DIV/0!,
-2800.496925,#DIV/0!,56.129,#DIV/0!,-3370.467028,#DIV/0!,-2443.381358,#DIV/0!,1,#DIV/0!,
-2814.955378,#DIV/0!,56.144,#DIV/0!,-3376.626643,#DIV/0!,-2406.932293,#DIV/0!,0,#DIV/0!,
-2803.208353,#DIV/0!,56.144,#DIV/0!,-3367.579825,#DIV/0!,-2351.301281,#DIV/0!,0,#DIV/0!,
-2824.017156,#DIV/0!,56.145,#DIV/0!,-3386.152169,#DIV/0!,-2419.992024,#DIV/0!,0,#DIV/0!,
-2845.985328,#DIV/0!,56.145,#DIV/0!,-3403.845635,#DIV/0!,-2431.862466,#DIV/0!,0,#DIV/0!,
-2837.71641,#DIV/0!,56.159,#DIV/0!,-3391.305751,#DIV/0!,-2346.630146,#DIV/0!,0,#DIV/0!,
-2858.353178,#DIV/0!,56.159,#DIV/0!,-3415.846974,#DIV/0!,-2400.671701,#DIV/0!,0,#DIV/0!,
-2886.884874,#DIV/0!,56.174,#DIV/0!,-3439.898271,#DIV/0!,-2467.724367,#DIV/0!,0,#DIV/0!,
-2876.985359,#DIV/0!,56.174,#DIV/0!,-3437.194323,#DIV/0!,-2379.043859,#DIV/0!,0,#DIV/0!,
-2876.985359,#DIV/0!,56.175,#DIV/0!,-3430.5747,#DIV/0!,-2373.261974,#DIV/0!,0,#DIV/0!,
-2903.314255,#DIV/0!,56.175,#DIV/0!,-3456.271553,#DIV/0!,-2454.107391,#DIV/0!,0,#DIV/0!,
-2904.98225,#DIV/0!,56.189,#DIV/0!,-3460.086251,#DIV/0!,-2413.41354,#DIV/0!,0,#DIV/0!,
-2898.231731,#DIV/0!,56.189,#DIV/0!,-3452.737347,#DIV/0!,-2362.913671,#DIV/0!,0,#DIV/0!,
-2921.112439,#DIV/0!,56.204,#DIV/0!,-3477.29727,#DIV/0!,-2436.795394,#DIV/0!,0,#DIV/0!,
-2939.135017,#DIV/0!,56.204,#DIV/0!,-3491.209698,#DIV/0!,-2458.161443,#DIV/0!,0,#DIV/0!,
-2926.086506,#DIV/0!,56.205,#DIV/0!,-3478.501518,#DIV/0!,-2367.091139,#DIV/0!,0,#DIV/0!,
-2926.093985,#DIV/0!,56.205,#DIV/0!,-3476.631568,#DIV/0!,-2408.278657,#DIV/0!,0,#DIV/0!,
-2953.97868,#DIV/0!,56.219,#DIV/0!,-3506.83874,#DIV/0!,-2477.380789,#DIV/0!,0,#DIV/0!,
-2943.540619,#DIV/0!,56.219,#DIV/0!,-3497.803142,#DIV/0!,-2398.311824,#DIV/0!,0,#DIV/0!,
-2936.315132,#DIV/0!,56.234,#DIV/0!,-3489.156493,#DIV/0!,-2376.814879,#DIV/0!,0,#DIV/0!,
-2952.119949,#DIV/0!,56.234,#DIV/0!,-3506.045881,#DIV/0!,-2457.204028,#DIV/0!,0,#DIV/0!,
-2955.272685,#DIV/0!,56.235,#DIV/0!,-3509.512769,#DIV/0!,-2420.788623,#DIV/0!,0,#DIV/0!,
-2951.985313,#DIV/0!,56.235,#DIV/0!,-3501.127913,#DIV/0!,-2369.353779,#DIV/0!,0,#DIV/0!,
-2955.351223,#DIV/0!,56.249,#DIV/0!,-3511.71557,#DIV/0!,-2443.598272,#DIV/0!,0,#DIV/0!,
-2974.914639,#DIV/0!,56.249,#DIV/0!,-3528.799433,#DIV/0!,-2454.133571,#DIV/0!,0,#DIV/0!,
-2961.005952,#DIV/0!,56.281,#DIV/0!,-3515.661164,#DIV/0!,-2378.65491,#DIV/0!,0,#DIV/0!,
-2963.822096,#DIV/0!,56.281,#DIV/0!,-3518.488529,#DIV/0!,-2413.185406,#DIV/0!,0,#DIV/0!,
-2981.074255,#DIV/0!,56.281,#DIV/0!,-3538.863504,#DIV/0!,-2476.677688,#DIV/0!,0,#DIV/0!,
-2966.727998,#DIV/0!,56.281,#DIV/0!,-3523.193323,#DIV/0!,-2402.867022,#DIV/0!,0,#DIV/0!,
-2959.55487,#DIV/0!,56.282,#DIV/0!,-3512.239156,#DIV/0!,-2389.683875,#DIV/0!,0,#DIV/0!,
-2978.037456,#DIV/0!,56.282,#DIV/0!,-3534.779533,#DIV/0!,-2470.319858,#DIV/0!,0,#DIV/0!,
-2974.52943,#DIV/0!,56.283,#DIV/0!,-3528.217878,#DIV/0!,-2433.702497,#DIV/0!,0,#DIV/0!,
-2960.841396,#DIV/0!,56.294,#DIV/0!,-3518.475439,#DIV/0!,-2379.892817,#DIV/0!,0,#DIV/0!,
-2970.838149,#DIV/0!,56.294,#DIV/0!,-3528.763904,#DIV/0!,-2448.280627,#DIV/0!,0,#DIV/0!,
-2996.692077,#DIV/0!,56.309,#DIV/0!,-3553.462203,#DIV/0!,-2476.97314,#DIV/0!,0,#DIV/0!,
-2974.189099,#DIV/0!,56.309,#DIV/0!,-3533.580895,#DIV/0!,-2388.801258,#DIV/0!,0,#DIV/0!,
-2980.105621,#DIV/0!,56.31,#DIV/0!,-3533.259263,#DIV/0!,-2428.840627,#DIV/0!,0,#DIV/0!,
-2991.362719,#DIV/0!,56.31,#DIV/0!,-3543.256016,#DIV/0!,-2489.408307,#DIV/0!,0,#DIV/0!,
-2980.827421,#DIV/0!,56.324,#DIV/0!,-3527.122088,#DIV/0!,-2405.873902,#DIV/0!,0,#DIV/0!,
-2961.256525,#DIV/0!,56.324,#DIV/0!,-3516.437193,#DIV/0!,-2387.712947,#DIV/0!,0,#DIV/0!,
-2981.590361,#DIV/0!,56.339,#DIV/0!,-3540.054662,#DIV/0!,-2475.604336,#DIV/0!,0,#DIV/0!,
-2972.031177,#DIV/0!,56.339,#DIV/0!,-3533.038609,#DIV/0!,-2428.949084,#DIV/0!,0,#DIV/0!,
-2948.380049,#DIV/0!,56.34,#DIV/0!,-3520.738078,#DIV/0!,-2374.17451,#DIV/0!,0,#DIV/0!,
-2969.746098,#DIV/0!,56.34,#DIV/0!,-3530.248644,#DIV/0!,-2450.838719,#DIV/0!,0,#DIV/0!,
-2968.90088,#DIV/0!,56.354,#DIV/0!,-3539.478717,#DIV/0!,-2458.726168,#DIV/0!,0,#DIV/0!,
-2969.566583,#DIV/0!,56.354,#DIV/0!,-3529.870914,#DIV/0!,-2382.38733,#DIV/0!,0,#DIV/0!,
-2954.031038,#DIV/0!,56.369,#DIV/0!,-3521.80021,#DIV/0!,-2417.351655,#DIV/0!,0,#DIV/0!,
-2975.756117,#DIV/0!,56.369,#DIV/0!,-3538.22959,#DIV/0!,-2474.115856,#DIV/0!,0,#DIV/0!,
-2963.369568,#DIV/0!,56.37,#DIV/0!,-3528.053323,#DIV/0!,-2398.046291,#DIV/0!,0,#DIV/0!,
-2962.520611,#DIV/0!,56.37,#DIV/0!,-3523.415847,#DIV/0!,-2390.60763,#DIV/0!,0,#DIV/0!,
-2973.852508,#DIV/0!,56.384,#DIV/0!,-3531.572569,#DIV/0!,-2470.865883,#DIV/0!,0,#DIV/0!,
-2973.721611,#DIV/0!,56.384,#DIV/0!,-3532.294369,#DIV/0!,-2436.989869,#DIV/0!,0,#DIV/0!,
-2956.084243,#DIV/0!,56.399,#DIV/0!,-3516.55687,#DIV/0!,-2380.278026,#DIV/0!,0,#DIV/0!,
-2967.221665,#DIV/0!,56.399,#DIV/0!,-3529.489444,#DIV/0!,-2447.244675,#DIV/0!,0,#DIV/0!,
-2972.229391,#DIV/0!,56.4,#DIV/0!,-3529.900833,#DIV/0!,-2457.90339,#DIV/0!,0,#DIV/0!,
-2967.651754,#DIV/0!,56.4,#DIV/0!,-3518.546497,#DIV/0!,-2380.820312,#DIV/0!,0,#DIV/0!,
-2960.792777,#DIV/0!,56.414,#DIV/0!,-3518.381941,#DIV/0!,-2420.743744,#DIV/0!,0,#DIV/0!,
-2971.810522,#DIV/0!,56.414,#DIV/0!,-3522.140541,#DIV/0!,-2474.886275,#DIV/0!,0,#DIV/0!,
-2956.914501,#DIV/0!,56.446,#DIV/0!,-3510.176601,#DIV/0!,-2394.751439,#DIV/0!,0,#DIV/0!,
-2943.521919,#DIV/0!,56.446,#DIV/0!,-3504.809844,#DIV/0!,-2386.441381,#DIV/0!,0,#DIV/0!,
-2964.865528,#DIV/0!,56.447,#DIV/0!,-3520.364088,#DIV/0!,-2468.221774,#DIV/0!,0,#DIV/0!,
-2962.872162,#DIV/0!,56.447,#DIV/0!,-3517.929414,#DIV/0!,-2425.149346,#DIV/0!,0,#DIV/0!,
-2957.535324,#DIV/0!,56.447,#DIV/0!,-3512.207367,#DIV/0!,-2372.921643,#DIV/0!,0,#DIV/0!,
-2933.117518,#DIV/0!,56.447,#DIV/0!,-3491.611738,#DIV/0!,-2447.031501,#DIV/0!,0,#DIV/0!,
-2940.084951,#DIV/0!,56.448,#DIV/0!,-3502.928675,#DIV/0!,-2453.987715,#DIV/0!,0,#DIV/0!,
-2912.09554,#DIV/0!,56.448,#DIV/0!,-3473.398425,#DIV/0!,-2374.305406,#DIV/0!,0,#DIV/0!,
-2907.458064,#DIV/0!,56.459,#DIV/0!,-3470.866512,#DIV/0!,-2402.537911,#DIV/0!,0,#DIV/0!,
-2924.684043,#DIV/0!,56.459,#DIV/0!,-3483.67567,#DIV/0!,-2466.546299,#DIV/0!,0,#DIV/0!,
-2909.08866,#DIV/0!,56.474,#DIV/0!,-3478.724042,#DIV/0!,-2389.246306,#DIV/0!,0,#DIV/0!,
-2903.576048,#DIV/0!,56.474,#DIV/0!,-3470.361626,#DIV/0!,-2383.815972,#DIV/0!,0,#DIV/0!,
-2929.994701,#DIV/0!,56.489,#DIV/0!,-3487.187436,#DIV/0!,-2462.705421,#DIV/0!,0,#DIV/0!,
-2926.737248,#DIV/0!,56.489,#DIV/0!,-3488.597378,#DIV/0!,-2418.563382,#DIV/0!,0,#DIV/0!,
-2907.891892,#DIV/0!,56.49,#DIV/0!,-3464.691938,#DIV/0!,-2357.180404,#DIV/0!,0,#DIV/0!,
-2902.790669,#DIV/0!,56.49,#DIV/0!,-3467.23881,#DIV/0!,-2431.73157,#DIV/0!,0,#DIV/0!,
-2923.180603,#DIV/0!,56.504,#DIV/0!,-3483.443796,#DIV/0!,-2446.792147,#DIV/0!,0,#DIV/0!,
-2904.61948,#DIV/0!,56.504,#DIV/0!,-3465.507236,#DIV/0!,-2366.67601,#DIV/0!,0,#DIV/0!,
-2911.018449,#DIV/0!,56.519,#DIV/0!,-3466.569367,#DIV/0!,-2412.564583,#DIV/0!,0,#DIV/0!,
-2928.285567,#DIV/0!,56.519,#DIV/0!,-3494.562519,#DIV/0!,-2476.726306,#DIV/0!,0,#DIV/0!,
-2921.116179,#DIV/0!,56.52,#DIV/0!,-3477.766628,#DIV/0!,-2400.993332,#DIV/0!,0,#DIV/0!,
-2914.900465,#DIV/0!,56.52,#DIV/0!,-3474.217463,#DIV/0!,-2394.414848,#DIV/0!,0,#DIV/0!,
