Channel 1,Channel 2,Channel 3,Channel 4,Class,Row Number,Session,Subject
601.5625,-470.703125,-178.22265625,741.69921875,0,266,6,Shawn
-833.984375,-857.421875,-579.1015625,543.45703125,0,267,6,Shawn
-192.3828125,-266.11328125,-619.62890625,-887.6953125,0,268,6,Shawn
-1000.0,199.21875,-166.015625,-851.5625,0,269,6,Shawn
-27.34375,-280.76171875,-26.3671875,482.91015625,0,270,6,Shawn
-754.39453125,-885.7421875,-391.6015625,906.73828125,0,271,6,Shawn
227.05078125,-505.37109375,-543.45703125,-331.54296875,0,272,6,Shawn
-1000.0,161.1328125,-234.375,-1000.0,0,273,6,Shawn
-234.375,-31.73828125,-108.88671875,-155.2734375,0,274,6,Shawn
-777.34375,-756.8359375,-362.79296875,996.09375,0,275,6,Shawn
358.88671875,-672.36328125,-652.83203125,-65.91796875,0,276,6,Shawn
-1000.0,24.90234375,-460.9375,-1000.0,0,277,6,Shawn
-523.4375,84.9609375,-114.74609375,-475.09765625,0,278,6,Shawn
-944.3359375,-598.14453125,-234.375,899.90234375,0,279,6,Shawn
806.640625,-796.875,-593.75,345.21484375,0,280,6,Shawn
-747.55859375,-125.0,-533.203125,-1000.0,0,281,6,Shawn
-1000.0,158.69140625,-97.65625,-656.73828125,0,282,6,Shawn
398.92578125,-431.640625,-82.03125,728.02734375,0,283,6,Shawn
-783.203125,-875.9765625,-407.71484375,761.71875,0,284,6,Shawn
-69.82421875,-386.71875,-558.10546875,-643.5546875,0,285,6,Shawn
-1000.0,179.6875,-283.203125,-1000.0,0,286,6,Shawn
-132.8125,-200.1953125,-84.47265625,292.96875,0,287,6,Shawn
-769.04296875,-846.6796875,-401.85546875,857.91015625,0,288,6,Shawn
256.8359375,-509.765625,-699.70703125,-476.5625,0,289,6,Shawn
-1000.0,146.97265625,-399.4140625,-1000.0,0,290,6,Shawn
-258.30078125,-37.59765625,-56.15234375,-79.1015625,0,291,6,Shawn
-787.109375,-766.11328125,-276.3671875,-943.84765625,0,292,6,Shawn
434.08203125,-720.21484375,-606.93359375,46.38671875,0,293,6,Shawn
-1000.0,-6.34765625,-441.40625,-1000.0,0,294,6,Shawn
-642.08984375,87.40234375,-37.109375,-371.09375,0,295,6,Shawn
944.82421875,-623.046875,-125.0,-968.75,0,296,6,Shawn
931.640625,-835.9375,-615.72265625,339.84375,0,297,6,Shawn
-581.0546875,-167.96875,-619.62890625,-1000.0,0,298,6,Shawn
-1000.0,174.31640625,-85.9375,-625.0,0,299,6,Shawn
244.62890625,-411.1328125,-18.06640625,764.6484375,0,300,6,Shawn
-759.27734375,-885.7421875,-527.83203125,664.0625,0,301,6,Shawn
42.48046875,-372.55859375,-661.1328125,-684.5703125,0,302,6,Shawn
-1000.0,193.359375,-260.25390625,-1000.0,0,303,6,Shawn
-194.82421875,-123.046875,-103.02734375,118.65234375,0,304,6,Shawn
-776.85546875,-804.19921875,-385.7421875,972.65625,0,305,6,Shawn
264.6484375,-592.7734375,-597.65625,-200.68359375,0,306,6,Shawn
-1000.0,125.0,-281.73828125,-1000.0,0,307,6,Shawn
-303.22265625,33.69140625,-38.57421875,-228.02734375,0,308,6,Shawn
-808.59375,-695.80078125,-304.19921875,974.12109375,0,309,6,Shawn
530.76171875,-728.02734375,-623.53515625,112.3046875,0,310,6,Shawn
-1000.0,-49.8046875,-493.65234375,-1000.0,0,311,6,Shawn
-735.83984375,136.23046875,-136.23046875,-618.1640625,0,312,6,Shawn
822.75390625,-515.13671875,-215.33203125,776.3671875,0,313,6,Shawn
-943.84765625,-833.984375,-570.80078125,486.328125,0,314,6,Shawn
-384.27734375,-226.07421875,-562.01171875,-899.90234375,0,315,6,Shawn
-1000.0,183.10546875,-192.3828125,-866.2109375,0,316,6,Shawn
112.3046875,-307.6171875,-105.95703125,452.1484375,0,317,6,Shawn
-750.48828125,-893.5546875,-362.79296875,987.79296875,0,318,6,Shawn
135.7421875,-500.0,-495.60546875,-270.01953125,0,319,6,Shawn
-1000.0,145.5078125,-292.96875,-1000.0,0,320,6,Shawn
-221.6796875,-101.07421875,-121.58203125,37.59765625,0,321,6,Shawn
-778.80859375,-796.38671875,-372.55859375,938.96484375,0,322,6,Shawn
283.203125,-611.328125,-685.546875,-242.67578125,0,323,6,Shawn
-1000.0,72.75390625,-454.1015625,-1000.0,0,324,6,Shawn
-397.4609375,47.8515625,-91.796875,-315.4296875,0,325,6,Shawn
-860.3515625,-665.52734375,-235.3515625,-999.0234375,0,326,6,Shawn
653.3203125,-766.6015625,-642.08984375,132.32421875,0,327,6,Shawn
-925.78125,-75.68359375,-560.546875,-1000.0,0,328,6,Shawn
-903.3203125,155.76171875,-87.40234375,-558.10546875,0,329,6,Shawn
599.609375,-469.23828125,-23.4375,897.4609375,0,330,6,Shawn
-837.40234375,-848.6328125,-498.046875,515.13671875,0,331,6,Shawn
-208.0078125,-274.4140625,-657.71484375,-912.59765625,0,332,6,Shawn
-1000.0,178.22265625,-196.77734375,-839.35546875,0,333,6,Shawn
-6.34765625,-273.4375,-68.359375,465.8203125,0,334,6,Shawn
-751.46484375,-842.28515625,-478.02734375,760.25390625,0,335,6,Shawn
226.07421875,-465.8203125,-689.453125,-533.69140625,0,336,6,Shawn
-1000.0,149.90234375,-314.94140625,-1000.0,0,337,6,Shawn
-234.86328125,-96.6796875,-38.57421875,68.359375,0,338,6,Shawn
-776.85546875,-777.83203125,-346.6796875,916.9921875,0,339,6,Shawn
353.02734375,-623.53515625,-707.03125,-247.0703125,0,340,6,Shawn
-1000.0,65.91796875,-386.71875,-1000.0,0,341,6,Shawn
-505.859375,58.59375,33.69140625,-235.83984375,0,342,6,Shawn
-928.7109375,-669.43359375,-212.40234375,967.28515625,0,343,6,Shawn
780.2734375,-785.64453125,-622.55859375,217.7734375,0,344,6,Shawn
-780.76171875,-92.7734375,-502.9296875,-1000.0,0,345,6,Shawn
-1000.0,174.31640625,-106.4453125,-723.6328125,0,346,6,Shawn
434.5703125,-431.640625,-155.76171875,654.78515625,0,347,6,Shawn
-792.96875,-866.2109375,-536.62109375,631.8359375,0,348,6,Shawn
-96.19140625,-331.54296875,-602.5390625,-732.91015625,0,349,6,Shawn
-1000.0,180.17578125,-225.5859375,-972.16796875,0,350,6,Shawn
-119.140625,-221.19140625,-99.609375,282.71484375,0,351,6,Shawn
-767.08984375,-855.95703125,-414.55078125,924.8046875,0,352,6,Shawn
254.39453125,-542.96875,-595.21484375,-295.41015625,0,353,6,Shawn
-1000.0,125.48828125,-288.57421875,-1000.0,0,354,6,Shawn
-242.1875,-31.25,-74.70703125,-148.4375,0,355,6,Shawn
-780.76171875,-755.859375,-290.52734375,-877.9296875,0,356,6,Shawn
414.0625,-762.20703125,-496.09375,294.43359375,0,357,6,Shawn
-1000.0,-66.89453125,-397.94921875,-1000.0,0,358,6,Shawn
-612.3046875,118.65234375,-122.0703125,-554.6875,0,359,6,Shawn
963.37890625,-556.15234375,-167.48046875,935.05859375,0,360,6,Shawn
932.6171875,-818.84765625,-586.42578125,353.515625,0,361,6,Shawn
-578.125,-170.8984375,-610.83984375,-1000.0,0,362,6,Shawn
-1000.0,166.015625,-155.76171875,-712.40234375,0,363,6,Shawn
270.01953125,-391.11328125,-87.40234375,615.72265625,0,364,6,Shawn
-761.71875,-869.140625,-471.6796875,697.75390625,0,365,6,Shawn
30.2734375,-390.13671875,-590.8203125,-602.5390625,0,366,6,Shawn
-1000.0,176.26953125,-275.390625,-1000.0,0,367,6,Shawn
-193.359375,-170.8984375,-13.18359375,264.16015625,0,368,6,Shawn
-776.85546875,-829.1015625,-273.92578125,905.76171875,0,369,6,Shawn
264.6484375,-551.7578125,-689.94140625,-419.43359375,0,370,6,Shawn
-1000.0,116.2109375,-421.38671875,-1000.0,0,371,6,Shawn
-295.8984375,-10.7421875,-50.78125,-119.62890625,0,372,6,Shawn
-806.15234375,-737.3046875,-270.99609375,-970.21484375,0,373,6,Shawn
532.2265625,-731.93359375,-671.875,32.71484375,0,374,6,Shawn
-1000.0,-17.08984375,-484.375,-1000.0,0,375,6,Shawn
