Channel 1,Channel 2,Channel 3,Channel 4,Class,Timestamp,Class Description
-210.48138,-204.19136,-206.69043,187.8832,0.0,256.0,Nothing
-229.09229,-222.57524,-225.42084,204.51799,0.0,257.0,Nothing
-246.49767,-239.8291,-243.03566,220.02946,0.0,258.0,Nothing
-262.7771,-255.91924,-259.46838,234.35742,0.0,259.0,Nothing
-277.9444,-270.80383,-274.6231,247.52634,0.0,260.0,Nothing
-291.89935,-284.41815,-288.39865,259.59976,0.0,261.0,Nothing
-304.50787,-296.7198,-300.75815,270.63837,0.0,262.0,Nothing
-315.76395,-307.77258,-311.79648,280.71402,0.0,263.0,Nothing
-325.84506,-317.7463,-321.7083,289.91788,0.0,264.0,Nothing
-334.95886,-326.79657,-330.66833,298.3025,0.0,265.0,Nothing
-343.18176,-334.96875,-338.75504,305.83862,0.0,266.0,Nothing
-350.48584,-342.22894,-345.9843,312.46848,0.0,267.0,Nothing
-356.83466,-348.53397,-352.35535,318.17368,0.0,268.0,Nothing
-362.19693,-353.8487,-357.83994,322.96704,0.0,269.0,Nothing
-366.55313,-358.1525,-362.39346,326.86337,0.0,270.0,Nothing
-369.93668,-361.4639,-366.00543,329.8735,0.0,271.0,Nothing
-372.39886,-363.82465,-368.68814,331.98642,0.0,272.0,Nothing
-373.92563,-365.25745,-370.42468,333.1726,0.0,273.0,Nothing
-374.46222,-365.78616,-371.18988,333.45267,0.0,274.0,Nothing
-374.00137,-365.47012,-370.99133,332.9376,0.0,275.0,Nothing
-372.58624,-364.3505,-369.83194,331.75244,0.0,276.0,Nothing
-370.26984,-362.39426,-367.68408,329.93066,0.0,277.0,Nothing
-367.11285,-359.5546,-364.5558,327.41766,0.0,278.0,Nothing
-363.1675,-355.8483,-360.5268,324.1595,0.0,279.0,Nothing
-358.45456,-351.3338,-355.68515,320.14526,0.0,280.0,Nothing
-352.9963,-346.06506,-350.08484,315.39172,0.0,281.0,Nothing
-346.84564,-340.08392,-343.7749,309.9305,0.0,282.0,Nothing
-340.04303,-333.41635,-336.8185,303.80276,0.0,283.0,Nothing
-332.57434,-326.0836,-329.28873,297.06274,0.0,284.0,Nothing
-324.41595,-318.12817,-321.25702,289.77856,0.0,285.0,Nothing
-315.6068,-309.6032,-312.75128,282.00186,0.0,286.0,Nothing
-306.25208,-300.56085,-303.75082,273.76465,0.0,287.0,Nothing
-296.4854,-291.08286,-294.2699,265.13254,0.0,288.0,Nothing
-286.4204,-281.27023,-284.3898,256.20035,0.0,289.0,Nothing
-276.0747,-271.1647,-274.1632,247.00774,0.0,290.0,Nothing
-265.36176,-260.72943,-263.57306,237.52849,0.0,291.0,Nothing
-254.21503,-249.93001,-252.62415,227.75667,0.0,292.0,Nothing
-242.67747,-238.78835,-241.38013,217.73961,0.0,293.0,Nothing
-230.84053,-227.35013,-229.88434,207.52142,0.0,294.0,Nothing
-218.7872,-215.66219,-218.13548,197.10881,0.0,295.0,Nothing
-206.61285,-203.79517,-206.1471,186.50319,0.0,296.0,Nothing
-194.39038,-191.81905,-193.95363,175.7222,0.0,297.0,Nothing
