Channel 1,Channel 2,Channel 3,Channel 4,Class,Timestamp,Class Description
-76.50511,-224.99939,-71.25866,59.10133,0.0,302.0,Nothing
-68.36849,-193.69675,-63.938385,53.261295,0.0,303.0,Nothing
-60.320076,-162.7827,-56.68595,47.473457,0.0,304.0,Nothing
-52.402702,-132.7752,-49.528587,41.747242,0.0,305.0,Nothing
-44.633316,-103.41053,-42.497574,36.089386,0.0,306.0,Nothing
-37.003155,-73.742615,-35.62336,30.501324,0.0,307.0,Nothing
-29.51148,-43.180416,-28.92924,24.990484,0.0,308.0,Nothing
-22.180925,-12.106617,-22.426342,19.57767,0.0,309.0,Nothing
-15.050292,18.178019,-16.110052,14.295241,0.0,310.0,Nothing
-8.164883,45.999554,-9.964876,9.178077,0.0,311.0,Nothing
-1.5576117,70.35529,-3.983105,4.2474294,0.0,312.0,Nothing
4.7676044,91.5122,1.8215656,-0.4965831,0.0,313.0,Nothing
10.826563,110.422195,7.424838,-5.0625205,0.0,314.0,Nothing
16.636639,127.960846,12.812481,-9.453582,0.0,315.0,Nothing
22.213491,144.8613,17.986128,-13.668982,0.0,316.0,Nothing
27.566702,161.73232,22.951632,-17.71171,0.0,317.0,Nothing
32.685974,178.77374,27.70338,-21.58828,0.0,318.0,Nothing
37.549698,195.79666,32.22054,-25.300499,0.0,319.0,Nothing
42.157127,212.71252,36.480656,-28.84126,0.0,320.0,Nothing
46.53067,229.61696,40.476357,-32.198383,0.0,321.0,Nothing
50.677204,246.15189,44.217262,-35.358177,0.0,322.0,Nothing
54.568745,261.24088,47.71922,-38.30702,0.0,323.0,Nothing
58.16829,273.79343,50.99344,-41.036915,0.0,324.0,Nothing
61.45704,283.42957,54.04033,-43.551857,0.0,325.0,Nothing
64.43144,290.38083,56.85112,-45.863605,0.0,326.0,Nothing
67.087845,294.9041,59.41881,-47.97614,0.0,327.0,Nothing
69.41773,296.96042,61.74598,-49.876415,0.0,328.0,Nothing
71.42219,296.62204,63.83923,-51.548412,0.0,329.0,Nothing
73.13837,294.9119,65.697815,-53.00114,0.0,330.0,Nothing
74.63785,293.79007,67.31132,-54.274696,0.0,331.0,Nothing
75.9783,294.80188,68.67056,-55.410473,0.0,332.0,Nothing
77.164734,297.92786,69.78076,-56.421074,0.0,333.0,Nothing
78.15914,301.74274,70.66343,-57.289433,0.0,334.0,Nothing
78.90552,304.21918,71.34529,-57.986107,0.0,335.0,Nothing
79.35454,303.7198,71.8437,-58.488907,0.0,336.0,Nothing
79.49841,300.01483,72.16088,-58.796757,0.0,337.0,Nothing
79.382256,294.26688,72.29117,-58.926117,0.0,338.0,Nothing
79.061104,287.64624,72.23197,-58.89076,0.0,339.0,Nothing
78.55256,280.17822,71.9888,-58.68819,0.0,340.0,Nothing
77.8483,271.2866,71.57186,-58.312675,0.0,341.0,Nothing
76.96037,261.24573,70.98954,-57.780075,0.0,342.0,Nothing
75.93052,251.52306,70.24565,-57.12803,0.0,343.0,Nothing
74.80084,243.71841,69.34035,-56.390926,0.0,344.0,Nothing
73.59101,238.48921,68.27154,-55.582924,0.0,345.0,Nothing
72.28465,235.0151,67.0411,-54.695827,0.0,346.0,Nothing
70.828514,231.17004,65.66495,-53.703236,0.0,347.0,Nothing
69.17656,224.94919,64.171936,-52.57916,0.0,348.0,Nothing
67.343666,216.06898,62.58978,-51.322308,0.0,349.0,Nothing
65.394554,205.8056,60.933525,-49.95416,0.0,350.0,Nothing
63.389286,195.5662,59.20637,-48.49373,0.0,351.0,Nothing
61.356236,186.05696,57.407734,-46.947083,0.0,352.0,Nothing
59.29859,177.40266,55.54035,-45.320953,0.0,353.0,Nothing
57.213192,169.69656,53.61125,-43.635254,0.0,354.0,Nothing
55.11038,163.49284,51.624794,-41.91932,0.0,355.0,Nothing
53.010784,159.53676,49.57524,-40.19706,0.0,356.0,Nothing
50.916206,157.81415,47.450127,-38.473087,0.0,357.0,Nothing
48.79279,157.07356,45.24421,-36.731907,0.0,358.0,Nothing
46.589943,155.43094,42.97008,-34.952194,0.0,359.0,Nothing
